name	sample_age	pop	node_id	left	right	length
EUR_37	20000	EUR	77	45128274	45279957	151683
EUR_37	20000	EUR	77	45523932	45532740	8808
EUR_37	20000	EUR	77	58194973	58221664	26691
EUR_37	20000	EUR	77	59495509	59579580	84071
EUR_37	20000	EUR	77	61326030	61405679	79649
EUR_37	20000	EUR	77	68482875	68523737	40862
EUR_37	20000	EUR	77	69300140	69376596	76456
EUR_37	20000	EUR	77	70790276	71207030	416754
EUR_37	20000	EUR	77	71437647	71476692	39045
EUR_37	20000	EUR	77	71667727	71667890	163
EUR_37	20000	EUR	77	78257106	78278212	21106
EUR_37	20000	EUR	77	83552333	83565089	12756
EUR_37	20000	EUR	77	96989740	97012203	22463
EUR_37	20000	EUR	77	98401582	98496712	95130
EUR_38	20000	EUR	78	1093861	1112150	18289
EUR_38	20000	EUR	78	13103822	13313449	209627
EUR_38	20000	EUR	78	14535540	14536520	980
EUR_38	20000	EUR	78	15127954	15137240	9286
EUR_38	20000	EUR	78	18218396	18270373	51977
EUR_38	20000	EUR	78	18530493	18618065	87572
EUR_38	20000	EUR	78	23953374	24045790	92416
EUR_38	20000	EUR	78	24830708	24848340	17632
EUR_38	20000	EUR	78	25110500	25353080	242580
EUR_38	20000	EUR	78	28812235	28924567	112332
EUR_38	20000	EUR	78	39857453	39967328	109875
EUR_38	20000	EUR	78	42407528	42472105	64577
EUR_38	20000	EUR	78	44030623	44113854	83231
EUR_38	20000	EUR	78	48649342	48685327	35985
EUR_38	20000	EUR	78	50959202	50996253	37051
EUR_38	20000	EUR	78	55497705	55547308	49603
EUR_38	20000	EUR	78	58155828	58171304	15476
EUR_38	20000	EUR	78	59551424	59558789	7365
EUR_38	20000	EUR	78	68810061	68871927	61866
EUR_38	20000	EUR	78	69865186	69999900	134714
EUR_38	20000	EUR	78	71765760	71795475	29715
EUR_38	20000	EUR	78	81138248	81153357	15109
EUR_38	20000	EUR	78	92141868	92233205	91337
EUR_38	20000	EUR	78	94377315	94525107	147792
EUR_38	20000	EUR	79	1093861	1112398	18537
EUR_38	20000	EUR	79	13121884	13216479	94595
EUR_38	20000	EUR	79	14004476	14067366	62890
EUR_38	20000	EUR	79	24635733	24704560	68827
EUR_38	20000	EUR	79	30122685	30201786	79101
EUR_38	20000	EUR	79	38255691	38282017	26326
EUR_38	20000	EUR	79	38891399	38909314	17915
EUR_38	20000	EUR	79	41397095	41469278	72183
EUR_38	20000	EUR	79	45463871	45469671	5800
EUR_38	20000	EUR	79	55497705	55501044	3339
EUR_38	20000	EUR	79	58155828	58221664	65836
EUR_38	20000	EUR	79	59103182	59103219	37
EUR_38	20000	EUR	79	59495509	59611584	116075
EUR_38	20000	EUR	79	60122906	60165938	43032
EUR_38	20000	EUR	79	68114742	68119340	4598
EUR_38	20000	EUR	79	68873635	68880630	6995
EUR_38	20000	EUR	79	75020520	75177084	156564
EUR_38	20000	EUR	79	78186105	78255363	69258
EUR_38	20000	EUR	79	82078541	82078950	409
EUR_38	20000	EUR	79	83537886	83610126	72240
EUR_38	20000	EUR	79	94353280	94399844	46564
EUR_38	20000	EUR	79	94741494	94756226	14732
EUR_38	20000	EUR	79	98415364	98469684	54320
EUR_38	20000	EUR	79	99218727	99255941	37214
EUR_39	20000	EUR	80	847095	851649	4554
EUR_39	20000	EUR	80	9711452	9753792	42340
EUR_39	20000	EUR	80	14004476	14020483	16007
EUR_39	20000	EUR	80	14585543	14692677	107134
EUR_39	20000	EUR	80	15122595	15279357	156762
EUR_39	20000	EUR	80	17561795	17569307	7512
EUR_39	20000	EUR	80	35902888	35910464	7576
EUR_39	20000	EUR	80	39841215	39967328	126113
EUR_39	20000	EUR	80	43065610	43100925	35315
EUR_39	20000	EUR	80	48075495	48101678	26183
EUR_39	20000	EUR	80	48589139	48603064	13925
EUR_39	20000	EUR	80	58155828	58157276	1448
EUR_39	20000	EUR	80	59088594	59167603	79009
EUR_39	20000	EUR	80	70766607	70877920	111313
EUR_39	20000	EUR	80	71451795	71831515	379720
EUR_39	20000	EUR	80	73842672	73846858	4186
EUR_39	20000	EUR	80	78068482	78081159	12677
EUR_39	20000	EUR	80	81495732	81500970	5238
EUR_39	20000	EUR	80	94732227	95246678	514451
EUR_39	20000	EUR	80	97389459	97590848	201389
EUR_39	20000	EUR	81	552966	606372	53406
EUR_39	20000	EUR	81	6006135	6017827	11692
EUR_39	20000	EUR	81	13376909	13392627	15718
EUR_39	20000	EUR	81	17878950	17897345	18395
EUR_39	20000	EUR	81	20621106	20700868	79762
EUR_39	20000	EUR	81	24954701	25055042	100341
EUR_39	20000	EUR	81	25644750	25724210	79460
EUR_39	20000	EUR	81	38854798	38939056	84258
EUR_39	20000	EUR	81	39086849	39213882	127033
EUR_39	20000	EUR	81	40543772	40557320	13548
EUR_39	20000	EUR	81	41999985	42124917	124932
EUR_39	20000	EUR	81	43874510	44017509	142999
EUR_39	20000	EUR	81	45574043	45575953	1910
EUR_39	20000	EUR	81	53192726	53349437	156711
EUR_39	20000	EUR	81	59551424	59558789	7365
EUR_39	20000	EUR	81	62246134	62302766	56632
EUR_39	20000	EUR	81	66498150	66603141	104991
EUR_39	20000	EUR	81	71437647	71476692	39045
EUR_39	20000	EUR	81	71667727	71736543	68816
EUR_39	20000	EUR	81	75055499	75177084	121585
EUR_39	20000	EUR	81	81438127	81504700	66573
EUR_39	20000	EUR	81	93059296	93090936	31640
EUR_39	20000	EUR	81	97263764	97312350	48586
EUR_39	20000	EUR	81	98401582	98496712	95130
EUR_40	20000	EUR	82	1093861	1152092	58231
EUR_40	20000	EUR	82	8503908	8792092	288184
EUR_40	20000	EUR	82	23297772	23429319	131547
EUR_40	20000	EUR	82	24635733	25165755	530022
EUR_40	20000	EUR	82	25208894	25210548	1654
EUR_40	20000	EUR	82	28812235	28924567	112332
EUR_40	20000	EUR	82	38255691	38282017	26326
EUR_40	20000	EUR	82	38857518	38939056	81538
EUR_40	20000	EUR	82	39857453	39967328	109875
EUR_40	20000	EUR	82	41999985	42102342	102357
EUR_40	20000	EUR	82	42938279	43008911	70632
EUR_40	20000	EUR	82	43954140	43966308	12168
EUR_40	20000	EUR	82	45574043	45683743	109700
EUR_40	20000	EUR	82	47280677	47367591	86914
EUR_40	20000	EUR	82	48702472	48806354	103882
EUR_40	20000	EUR	82	51093523	51195628	102105
EUR_40	20000	EUR	82	58155828	58221664	65836
EUR_40	20000	EUR	82	59007908	59167603	159695
EUR_40	20000	EUR	82	68864733	68865106	373
EUR_40	20000	EUR	82	78068482	78081159	12677
EUR_40	20000	EUR	82	86219066	86299489	80423
EUR_40	20000	EUR	82	96400321	96437977	37656
EUR_40	20000	EUR	82	97385221	97555603	170382
EUR_40	20000	EUR	82	98596753	98622786	26033
EUR_40	20000	EUR	83	1164615	1209488	44873
EUR_40	20000	EUR	83	13376909	13416532	39623
EUR_40	20000	EUR	83	17561795	17569307	7512
EUR_40	20000	EUR	83	17995139	18363832	368693
EUR_40	20000	EUR	83	24033667	24045790	12123
EUR_40	20000	EUR	83	24635733	24879130	243397
EUR_40	20000	EUR	83	29851572	29927258	75686
EUR_40	20000	EUR	83	38798184	38939056	140872
EUR_40	20000	EUR	83	39990840	40022622	31782
EUR_40	20000	EUR	83	41832786	41862217	29431
EUR_40	20000	EUR	83	42407528	42472105	64577
EUR_40	20000	EUR	83	42644961	42672980	28019
EUR_40	20000	EUR	83	48692729	48718871	26142
EUR_40	20000	EUR	83	48876925	48944120	67195
EUR_40	20000	EUR	83	51095758	51133794	38036
EUR_40	20000	EUR	83	58155828	58221664	65836
EUR_40	20000	EUR	83	68335306	68526496	191190
EUR_40	20000	EUR	83	69886507	70179820	293313
EUR_40	20000	EUR	83	71451795	71552475	100680
EUR_40	20000	EUR	83	71667727	71736543	68816
EUR_40	20000	EUR	83	78841051	78908249	67198
EUR_40	20000	EUR	83	83815164	84059831	244667
EUR_40	20000	EUR	83	92182382	92233205	50823
EUR_40	20000	EUR	83	94353280	94420443	67163
EUR_40	20000	EUR	83	97216198	97518099	301901
EUR_40	20000	EUR	83	98401582	98412345	10763
EUR_40	20000	EUR	83	99218727	99255941	37214
EUR_41	10000	EUR	84	8570050	8711133	141083
EUR_41	10000	EUR	84	17878950	17954068	75118
EUR_41	10000	EUR	84	18068149	18297063	228914
EUR_41	10000	EUR	84	24635733	24805094	169361
EUR_41	10000	EUR	84	25925277	25943374	18097
EUR_41	10000	EUR	84	29737457	29790075	52618
EUR_41	10000	EUR	84	38232410	38432195	199785
EUR_41	10000	EUR	84	38685793	38709598	23805
EUR_41	10000	EUR	84	39879875	39933564	53689
EUR_41	10000	EUR	84	42407528	42421594	14066
EUR_41	10000	EUR	84	42444349	42499860	55511
EUR_41	10000	EUR	84	45115346	45414852	299506
EUR_41	10000	EUR	84	48444121	48464239	20118
EUR_41	10000	EUR	84	51099556	51113178	13622
EUR_41	10000	EUR	84	53393210	53440120	46910
EUR_41	10000	EUR	84	59089202	59152379	63177
EUR_41	10000	EUR	84	59495509	59583085	87576
EUR_41	10000	EUR	84	68585952	68591129	5177
EUR_41	10000	EUR	84	68810061	68871927	61866
EUR_41	10000	EUR	84	71098952	71207030	108078
EUR_41	10000	EUR	84	71451795	71476692	24897
EUR_41	10000	EUR	84	71617266	71678348	61082
EUR_41	10000	EUR	84	71765760	71795475	29715
EUR_41	10000	EUR	84	83475223	83477273	2050
EUR_41	10000	EUR	84	83815164	83853139	37975
EUR_41	10000	EUR	84	93059296	93172815	113519
EUR_41	10000	EUR	84	94353280	94400295	47015
EUR_41	10000	EUR	84	97645324	97735719	90395
EUR_41	10000	EUR	84	98404775	98469684	64909
EUR_41	10000	EUR	84	98793180	98884639	91459
EUR_41	10000	EUR	85	1093861	1152092	58231
EUR_41	10000	EUR	85	3575844	3717933	142089
EUR_41	10000	EUR	85	8934428	9103183	168755
EUR_41	10000	EUR	85	9872720	9877318	4598
EUR_41	10000	EUR	85	13281508	13420796	139288
EUR_41	10000	EUR	85	14825738	14919643	93905
EUR_41	10000	EUR	85	23913006	23951359	38353
EUR_41	10000	EUR	85	38232410	38306226	73816
EUR_41	10000	EUR	85	38899201	38939056	39855
EUR_41	10000	EUR	85	44682715	44690341	7626
EUR_41	10000	EUR	85	45086157	45281932	195775
EUR_41	10000	EUR	85	48150526	48166575	16049
EUR_41	10000	EUR	85	48671545	48703675	32130
EUR_41	10000	EUR	85	51573235	51586169	12934
EUR_41	10000	EUR	85	53507448	53513745	6297
EUR_41	10000	EUR	85	55344009	55369190	25181
EUR_41	10000	EUR	85	59089202	59154030	64828
EUR_41	10000	EUR	85	61405614	61405679	65
EUR_41	10000	EUR	85	68335306	68489600	154294
EUR_41	10000	EUR	85	68873635	68880630	6995
EUR_41	10000	EUR	85	69928347	69999900	71553
EUR_41	10000	EUR	85	70075947	70179820	103873
EUR_41	10000	EUR	85	71437647	71476692	39045
EUR_41	10000	EUR	85	75986838	76108718	121880
EUR_41	10000	EUR	85	78148688	78243086	94398
EUR_41	10000	EUR	85	78878577	78982565	103988
EUR_41	10000	EUR	85	81360567	81388986	28419
EUR_41	10000	EUR	85	92107797	92140069	32272
EUR_41	10000	EUR	85	97416565	97466168	49603
EUR_41	10000	EUR	85	98401582	98415035	13453
EUR_41	10000	EUR	85	98576052	98631697	55645
EUR_42	10000	EUR	86	830035	856407	26372
EUR_42	10000	EUR	86	8909944	8968942	58998
EUR_42	10000	EUR	86	14606946	14630397	23451
EUR_42	10000	EUR	86	23900612	23928329	27717
EUR_42	10000	EUR	86	24641185	24651810	10625
EUR_42	10000	EUR	86	25187126	25218110	30984
EUR_42	10000	EUR	86	25246417	25253983	7566
EUR_42	10000	EUR	86	32147538	32159292	11754
EUR_42	10000	EUR	86	38232410	38309167	76757
EUR_42	10000	EUR	86	38878993	38939056	60063
EUR_42	10000	EUR	86	39764626	39767456	2830
EUR_42	10000	EUR	86	45151040	45297391	146351
EUR_42	10000	EUR	86	45574043	45575953	1910
EUR_42	10000	EUR	86	48586279	48603064	16785
EUR_42	10000	EUR	86	48943762	48960342	16580
EUR_42	10000	EUR	86	50571433	50670234	98801
EUR_42	10000	EUR	86	50680637	50816793	136156
EUR_42	10000	EUR	86	51573235	51586169	12934
EUR_42	10000	EUR	86	58155828	58221664	65836
EUR_42	10000	EUR	86	68803373	68832427	29054
EUR_42	10000	EUR	86	71437647	71476692	39045
EUR_42	10000	EUR	86	71667727	71736543	68816
EUR_42	10000	EUR	86	74195413	74202338	6925
EUR_42	10000	EUR	86	78087158	78237992	150834
EUR_42	10000	EUR	86	81108652	81153357	44705
EUR_42	10000	EUR	86	83475223	83477273	2050
EUR_42	10000	EUR	86	97357111	97396313	39202
EUR_42	10000	EUR	86	97440234	97590848	150614
EUR_42	10000	EUR	86	98682901	98707466	24565
EUR_42	10000	EUR	87	785412	851649	66237
EUR_42	10000	EUR	87	13421566	13462756	41190
EUR_42	10000	EUR	87	13748488	13835092	86604
EUR_42	10000	EUR	87	13843349	13858341	14992
EUR_42	10000	EUR	87	14583653	14678098	94445
EUR_42	10000	EUR	87	17878950	17954068	75118
EUR_42	10000	EUR	87	18068149	18297063	228914
EUR_42	10000	EUR	87	19298677	19316125	17448
EUR_42	10000	EUR	87	23418193	23429319	11126
EUR_42	10000	EUR	87	25358136	25387341	29205
EUR_42	10000	EUR	87	27864349	27961167	96818
EUR_42	10000	EUR	87	29701542	29790075	88533
EUR_42	10000	EUR	87	41892767	41896975	4208
EUR_42	10000	EUR	87	42139803	42163989	24186
EUR_42	10000	EUR	87	43065610	43100925	35315
EUR_42	10000	EUR	87	44040750	44051141	10391
EUR_42	10000	EUR	87	45231075	45257560	26485
EUR_42	10000	EUR	87	48706459	48960342	253883
EUR_42	10000	EUR	87	50571433	50816793	245360
EUR_42	10000	EUR	87	61585206	61649630	64424
EUR_42	10000	EUR	87	68585952	68591129	5177
EUR_42	10000	EUR	87	69442543	69445589	3046
EUR_42	10000	EUR	87	71400850	71540785	139935
EUR_42	10000	EUR	87	79849579	79873024	23445
EUR_42	10000	EUR	87	80964275	81015272	50997
EUR_42	10000	EUR	87	81188444	81277594	89150
EUR_42	10000	EUR	87	83475223	83477273	2050
EUR_42	10000	EUR	87	92141868	92233205	91337
EUR_42	10000	EUR	87	96189302	96229239	39937
EUR_42	10000	EUR	87	97302964	97341686	38722
EUR_42	10000	EUR	87	97382144	97474198	92054
EUR_42	10000	EUR	87	98441356	98469684	28328
EUR_43	10000	EUR	88	11516860	11577738	60878
EUR_43	10000	EUR	88	11912554	12001630	89076
EUR_43	10000	EUR	88	13376909	13416532	39623
EUR_43	10000	EUR	88	14004476	14067366	62890
EUR_43	10000	EUR	88	17725066	17823853	98787
EUR_43	10000	EUR	88	19298677	19316125	17448
EUR_43	10000	EUR	88	25273682	25408746	135064
EUR_43	10000	EUR	88	29905032	29933193	28161
EUR_43	10000	EUR	88	35902888	35910464	7576
EUR_43	10000	EUR	88	38232410	38432195	199785
EUR_43	10000	EUR	88	39764626	39767456	2830
EUR_43	10000	EUR	88	39948868	39999522	50654
EUR_43	10000	EUR	88	42125272	42144978	19706
EUR_43	10000	EUR	88	43065610	43100925	35315
EUR_43	10000	EUR	88	45801647	45803307	1660
EUR_43	10000	EUR	88	48586279	48603064	16785
EUR_43	10000	EUR	88	48649342	48692261	42919
EUR_43	10000	EUR	88	48876925	48906417	29492
EUR_43	10000	EUR	88	53329584	53362362	32778
EUR_43	10000	EUR	88	53409845	53513745	103900
EUR_43	10000	EUR	88	56126928	56311665	184737
EUR_43	10000	EUR	88	58155828	58221664	65836
EUR_43	10000	EUR	88	59088594	59167603	79009
EUR_43	10000	EUR	88	61648225	61686140	37915
EUR_43	10000	EUR	88	71451795	71462927	11132
EUR_43	10000	EUR	88	71568655	71641386	72731
EUR_43	10000	EUR	88	78844929	78999615	154686
EUR_43	10000	EUR	88	79564145	79567542	3397
EUR_43	10000	EUR	88	79800086	79837048	36962
EUR_43	10000	EUR	88	84235891	84312996	77105
EUR_43	10000	EUR	88	86219066	86299489	80423
EUR_43	10000	EUR	88	92141868	92183368	41500
EUR_43	10000	EUR	88	97188824	97346979	158155
EUR_43	10000	EUR	88	97396482	97537927	141445
EUR_43	10000	EUR	88	98071080	98072451	1371
EUR_43	10000	EUR	88	98401582	98496712	95130
EUR_43	10000	EUR	89	1093861	1152092	58231
EUR_43	10000	EUR	89	11897717	12039259	141542
EUR_43	10000	EUR	89	13379178	13382194	3016
EUR_43	10000	EUR	89	17580768	17606557	25789
EUR_43	10000	EUR	89	25189773	25200704	10931
EUR_43	10000	EUR	89	28812235	28858226	45991
EUR_43	10000	EUR	89	38232410	38362293	129883
EUR_43	10000	EUR	89	39286466	39342170	55704
EUR_43	10000	EUR	89	41361972	41469278	107306
EUR_43	10000	EUR	89	42015864	42051776	35912
EUR_43	10000	EUR	89	42974243	43129481	155238
EUR_43	10000	EUR	89	43323129	43336495	13366
EUR_43	10000	EUR	89	45060744	45405253	344509
EUR_43	10000	EUR	89	45424603	45443859	19256
EUR_43	10000	EUR	89	47922457	47939178	16721
EUR_43	10000	EUR	89	48465276	48549093	83817
EUR_43	10000	EUR	89	48589139	48603064	13925
EUR_43	10000	EUR	89	48702472	48860124	157652
EUR_43	10000	EUR	89	48876925	48960342	83417
EUR_43	10000	EUR	89	51573235	51586169	12934
EUR_43	10000	EUR	89	56126928	56311665	184737
EUR_43	10000	EUR	89	58155828	58221664	65836
EUR_43	10000	EUR	89	59495509	59569306	73797
EUR_43	10000	EUR	89	68352620	68401383	48763
EUR_43	10000	EUR	89	71076571	71111082	34511
EUR_43	10000	EUR	89	77810166	77831251	21085
EUR_43	10000	EUR	89	83845348	84208505	363157
EUR_43	10000	EUR	89	98401582	98496712	95130
EUR_44	10000	EUR	90	769170	788038	18868
EUR_44	10000	EUR	90	1093861	1152092	58231
EUR_44	10000	EUR	90	5956049	6001785	45736
EUR_44	10000	EUR	90	8503908	8570183	66275
EUR_44	10000	EUR	90	9872720	9878128	5408
EUR_44	10000	EUR	90	19621569	19626451	4882
EUR_44	10000	EUR	90	25135050	25367487	232437
EUR_44	10000	EUR	90	29905032	29933193	28161
EUR_44	10000	EUR	90	38232410	38432195	199785
EUR_44	10000	EUR	90	39754898	39767456	12558
EUR_44	10000	EUR	90	41606320	41674809	68489
EUR_44	10000	EUR	90	41832786	41862217	29431
EUR_44	10000	EUR	90	42407528	42472105	64577
EUR_44	10000	EUR	90	42938279	42945050	6771
EUR_44	10000	EUR	90	45458101	45631250	173149
EUR_44	10000	EUR	90	45677316	45803307	125991
EUR_44	10000	EUR	90	50668732	50746050	77318
EUR_44	10000	EUR	90	58155828	58180164	24336
EUR_44	10000	EUR	90	70790276	70838556	48280
EUR_44	10000	EUR	90	71339718	71344902	5184
EUR_44	10000	EUR	90	74125277	74212775	87498
EUR_44	10000	EUR	90	78068482	78081159	12677
EUR_44	10000	EUR	90	78878577	79022734	144157
EUR_44	10000	EUR	90	81438127	81467492	29365
EUR_44	10000	EUR	90	83475223	83477273	2050
EUR_44	10000	EUR	90	83815164	83853796	38632
EUR_44	10000	EUR	90	89348423	89358220	9797
EUR_44	10000	EUR	90	94741494	94756226	14732
EUR_44	10000	EUR	90	96989740	97032288	42548
EUR_44	10000	EUR	90	97059330	97162794	103464
EUR_44	10000	EUR	90	97338706	97518099	179393
EUR_44	10000	EUR	90	97783083	97840034	56951
EUR_44	10000	EUR	90	98401582	98412345	10763
EUR_44	10000	EUR	90	98845242	98851889	6647
EUR_44	10000	EUR	91	556438	606372	49934
EUR_44	10000	EUR	91	1093861	1152092	58231
EUR_44	10000	EUR	91	11742591	12038614	296023
EUR_44	10000	EUR	91	14488310	14619722	131412
EUR_44	10000	EUR	91	23396176	23429319	33143
EUR_44	10000	EUR	91	32147538	32159292	11754
EUR_44	10000	EUR	91	38938600	38939056	456
EUR_44	10000	EUR	91	39764626	39767456	2830
EUR_44	10000	EUR	91	43276133	43336495	60362
EUR_44	10000	EUR	91	43757393	43980192	222799
EUR_44	10000	EUR	91	44107754	44131732	23978
EUR_44	10000	EUR	91	48078050	48155494	77444
EUR_44	10000	EUR	91	48444121	48549093	104972
EUR_44	10000	EUR	91	48589139	48603064	13925
EUR_44	10000	EUR	91	48702472	48960342	257870
EUR_44	10000	EUR	91	50668732	50746050	77318
EUR_44	10000	EUR	91	59089202	59195608	106406
EUR_44	10000	EUR	91	61321449	61341805	20356
EUR_44	10000	EUR	91	69928347	69972993	44646
EUR_44	10000	EUR	91	69983436	69999900	16464
EUR_44	10000	EUR	91	70116012	70119317	3305
EUR_44	10000	EUR	91	71076571	71111082	34511
EUR_44	10000	EUR	91	71451795	71506471	54676
EUR_44	10000	EUR	91	78087158	78243086	155928
EUR_44	10000	EUR	91	79849579	79956503	106924
EUR_44	10000	EUR	91	81009893	81054615	44722
EUR_44	10000	EUR	91	81224231	81277594	53363
EUR_44	10000	EUR	91	84189959	84339034	149075
EUR_44	10000	EUR	91	86219066	86292715	73649
EUR_44	10000	EUR	91	92141868	92267056	125188
EUR_44	10000	EUR	91	96623154	96683415	60261
EUR_44	10000	EUR	91	97302964	97341686	38722
EUR_44	10000	EUR	91	99218727	99255941	37214
EUR_45	10000	EUR	92	13379178	13382194	3016
EUR_45	10000	EUR	92	17945809	18058803	112994
EUR_45	10000	EUR	92	24635733	24908495	272762
EUR_45	10000	EUR	92	38246683	38274867	28184
EUR_45	10000	EUR	92	38314981	38336303	21322
EUR_45	10000	EUR	92	38899201	38939056	39855
EUR_45	10000	EUR	92	42127508	42136942	9434
EUR_45	10000	EUR	92	42691609	42799144	107535
EUR_45	10000	EUR	92	48589139	48601616	12477
EUR_45	10000	EUR	92	48657535	48703675	46140
EUR_45	10000	EUR	92	48876925	48906417	29492
EUR_45	10000	EUR	92	53303041	53723284	420243
EUR_45	10000	EUR	92	55602455	55729466	127011
EUR_45	10000	EUR	92	56154753	56281963	127210
EUR_45	10000	EUR	92	59103182	59185554	82372
EUR_45	10000	EUR	92	61585206	61627565	42359
EUR_45	10000	EUR	92	73842672	73846858	4186
EUR_45	10000	EUR	92	78087158	78261815	174657
EUR_45	10000	EUR	92	79873772	79877397	3625
EUR_45	10000	EUR	92	84235891	84339034	103143
EUR_45	10000	EUR	92	86219066	86292715	73649
EUR_45	10000	EUR	92	92107797	92137828	30031
EUR_45	10000	EUR	92	92182382	92233205	50823
EUR_45	10000	EUR	92	93059296	93069653	10357
EUR_45	10000	EUR	92	94732227	94782022	49795
EUR_45	10000	EUR	92	97228713	97474198	245485
EUR_45	10000	EUR	92	98401582	98459109	57527
EUR_45	10000	EUR	93	5956049	6001785	45736
EUR_45	10000	EUR	93	8559295	8695387	136092
EUR_45	10000	EUR	93	15188427	15247632	59205
EUR_45	10000	EUR	93	17570068	17677110	107042
EUR_45	10000	EUR	93	17797993	17827085	29092
EUR_45	10000	EUR	93	23913006	23951359	38353
EUR_45	10000	EUR	93	39764626	39767456	2830
EUR_45	10000	EUR	93	44417744	44503218	85474
EUR_45	10000	EUR	93	45333896	45475733	141837
EUR_45	10000	EUR	93	45523932	45532740	8808
EUR_45	10000	EUR	93	45628565	45632006	3441
EUR_45	10000	EUR	93	48078050	48155494	77444
EUR_45	10000	EUR	93	48444121	48549093	104972
EUR_45	10000	EUR	93	48589139	48603064	13925
EUR_45	10000	EUR	93	48702472	48960342	257870
EUR_45	10000	EUR	93	50668732	50746050	77318
EUR_45	10000	EUR	93	56126928	56194219	67291
EUR_45	10000	EUR	93	58155828	58157276	1448
EUR_45	10000	EUR	93	59089202	59195608	106406
EUR_45	10000	EUR	93	78087158	78243086	155928
EUR_45	10000	EUR	93	79800086	79842448	42362
EUR_45	10000	EUR	93	81295726	81398798	103072
EUR_45	10000	EUR	93	81495732	81500970	5238
EUR_45	10000	EUR	93	82199640	82200023	383
EUR_45	10000	EUR	93	83547700	83573130	25430
EUR_45	10000	EUR	93	83815164	83930949	115785
EUR_45	10000	EUR	93	92141868	92267056	125188
EUR_45	10000	EUR	93	95156098	95221114	65016
EUR_45	10000	EUR	93	97645324	97709362	64038
EUR_45	10000	EUR	93	98071080	98072451	1371
EUR_45	10000	EUR	93	98401582	98496712	95130
EUR_46	10000	EUR	94	851999	856407	4408
EUR_46	10000	EUR	94	13379178	13382194	3016
EUR_46	10000	EUR	94	17945809	18058803	112994
EUR_46	10000	EUR	94	24681928	24704560	22632
EUR_46	10000	EUR	94	24830708	24848340	17632
EUR_46	10000	EUR	94	25246417	25253983	7566
EUR_46	10000	EUR	94	28812235	28858226	45991
EUR_46	10000	EUR	94	30122685	30201786	79101
EUR_46	10000	EUR	94	39286466	39342170	55704
EUR_46	10000	EUR	94	39898419	39933564	35145
EUR_46	10000	EUR	94	41999985	42124917	124932
EUR_46	10000	EUR	94	43874510	44017509	142999
EUR_46	10000	EUR	94	45227019	45386419	159400
EUR_46	10000	EUR	94	47254841	47281764	26923
EUR_46	10000	EUR	94	59089202	59195608	106406
EUR_46	10000	EUR	94	79849579	79956503	106924
EUR_46	10000	EUR	94	92107797	92137828	30031
EUR_46	10000	EUR	94	92182382	92233205	50823
EUR_46	10000	EUR	94	93170196	93172815	2619
EUR_46	10000	EUR	94	94353280	94400295	47015
EUR_46	10000	EUR	94	96400321	96437977	37656
EUR_46	10000	EUR	94	97400868	97555603	154735
EUR_46	10000	EUR	95	1093861	1152092	58231
EUR_46	10000	EUR	95	3572612	3717933	145321
EUR_46	10000	EUR	95	5587016	5595241	8225
EUR_46	10000	EUR	95	5973975	6001785	27810
EUR_46	10000	EUR	95	8625715	8674719	49004
EUR_46	10000	EUR	95	13379178	13382194	3016
EUR_46	10000	EUR	95	20504317	20513323	9006
EUR_46	10000	EUR	95	24681928	24704560	22632
EUR_46	10000	EUR	95	24830708	24848340	17632
EUR_46	10000	EUR	95	25246417	25253983	7566
EUR_46	10000	EUR	95	29905032	29933193	28161
EUR_46	10000	EUR	95	41402610	41462808	60198
EUR_46	10000	EUR	95	42407528	42421594	14066
EUR_46	10000	EUR	95	42444349	42499860	55511
EUR_46	10000	EUR	95	43276133	43377319	101186
EUR_46	10000	EUR	95	43859976	43901647	41671
EUR_46	10000	EUR	95	44919606	44941434	21828
EUR_46	10000	EUR	95	45458101	45595065	136964
EUR_46	10000	EUR	95	45801647	45803307	1660
EUR_46	10000	EUR	95	48067498	48166575	99077
EUR_46	10000	EUR	95	50571433	50816793	245360
EUR_46	10000	EUR	95	52738356	52839181	100825
EUR_46	10000	EUR	95	53409845	53477977	68132
EUR_46	10000	EUR	95	53903688	53916390	12702
EUR_46	10000	EUR	95	54116774	54127819	11045
EUR_46	10000	EUR	95	55651801	55729466	77665
EUR_46	10000	EUR	95	56126928	56191461	64533
EUR_46	10000	EUR	95	58155828	58221664	65836
EUR_46	10000	EUR	95	59534443	59611584	77141
EUR_46	10000	EUR	95	60122906	60165938	43032
EUR_46	10000	EUR	95	61333660	61392332	58672
EUR_46	10000	EUR	95	69928347	69972993	44646
EUR_46	10000	EUR	95	69983436	69999900	16464
EUR_46	10000	EUR	95	71451795	71462927	11132
EUR_46	10000	EUR	95	78087158	78243086	155928
EUR_46	10000	EUR	95	81108652	81153357	44705
EUR_46	10000	EUR	95	81337516	81380730	43214
EUR_46	10000	EUR	95	83815164	83859029	43865
EUR_46	10000	EUR	95	89603254	89731355	128101
EUR_46	10000	EUR	95	92107797	92137828	30031
EUR_46	10000	EUR	95	92182382	92233205	50823
EUR_46	10000	EUR	95	94770061	94854149	84088
EUR_46	10000	EUR	95	96670937	96683415	12478
EUR_46	10000	EUR	95	98415364	98469684	54320
EUR_47	10000	EUR	96	5973975	6001785	27810
EUR_47	10000	EUR	96	9819099	9862222	43123
EUR_47	10000	EUR	96	11722118	11991845	269727
EUR_47	10000	EUR	96	13748488	13776456	27968
